  0.3800000      0.9570802      0.9107429     -0.7209887    
  0.3900000      0.9569750      0.9095383     -0.7160704    
  0.4000000      0.9563410      0.9084537     -0.7115805    
  0.4100000      0.9560595      0.9072351     -0.7056791    
  0.4200000      0.9558284      0.9061327     -0.7022136    
  0.4300000      0.9560240      0.9051504     -0.6912803    
  0.4400000      0.9552330      0.9036658     -0.6954699    
  0.4500000      0.9550028      0.9023662     -0.6916915    
  0.4600000      0.9549742      0.9010687     -0.6913218    
  0.4700000      0.9543046      0.8998323     -0.6872921    
  0.4800000      0.9534913      0.8984466     -0.6901121    
  0.4900000      0.9541544      0.8971304     -0.6840572    
  0.5000000      0.9539480      0.8956429     -0.6803206    
  0.5100000      0.9537095      0.8943836     -0.6805140    
  0.5200000      0.9539849      0.8929826     -0.6731570    
  0.5300000      0.9534785      0.8916900     -0.6778057    
  0.5400000      0.9534073      0.8902732     -0.6728702    
  0.5500000      0.9531198      0.8889872     -0.6693777    
  0.5600000      0.9526634      0.8877003     -0.6686512    
  0.5700000      0.9528097      0.8862826     -0.6662257    
  0.5800000      0.9523030      0.8850441     -0.6668888    
  0.5900000      0.9519722      0.8839024     -0.6630313    
  0.6000000      0.9515755      0.8827550     -0.6603728    
  0.6100000      0.9511530      0.8815303     -0.6585096    
  0.6200000      0.9506223      0.8803360     -0.6539369    
  0.6300000      0.9500992      0.8793181     -0.6529393    
  0.6400000      0.9495841      0.8783554     -0.6495825    
  0.6500000      0.9490606      0.8773254     -0.6461993    
  0.6600000      0.9481854      0.8763512     -0.6439065    
  0.6700000      0.9473655      0.8754114     -0.6420677    
  0.6799999      0.9466016      0.8745333     -0.6369210    
  0.6900000      0.9456955      0.8735895     -0.6334594    
  0.7000000      0.9447190      0.8727025     -0.6294768    
  0.7100000      0.9436488      0.8718750     -0.6260856    
  0.7200000      0.9425707      0.8710311     -0.6215937    
  0.7300000      0.9414252      0.8700749     -0.6176829    
  0.7400000      0.9401542      0.8692052     -0.6129375    
  0.7500000      0.9386278      0.8682999     -0.6099199    
  0.7600000      0.9375155      0.8673125     -0.6037039    
  0.7700000      0.9361333      0.8663118     -0.5996817    
  0.7800000      0.9345664      0.8653376     -0.5945037    
  0.7900000      0.9330943      0.8642562     -0.5899259    
  0.8000000      0.9314426      0.8631581     -0.5847827    
  0.8099999      0.9297962      0.8620164     -0.5794713    
  0.8200000      0.9282575      0.8608071     -0.5747961    
  0.8300000      0.9266927      0.8595347     -0.5701734    
  0.8400000      0.9250913      0.8582265     -0.5655289    
  0.8500000      0.9234196      0.8568718     -0.5609086    
  0.8600000      0.9216246      0.8554612     -0.5551944    
  0.8700000      0.9198465      0.8539895     -0.5497224    
  0.8800000      0.9181360      0.8524594     -0.5444448    
  0.8900000      0.9165931      0.8508766     -0.5400882    
  0.9000000      0.9149595      0.8492295     -0.5349529    
  0.9100000      0.9133577      0.8475195     -0.5296342    
  0.9200000      0.9119645      0.8457851     -0.5255113    
  0.9300000      0.9105800      0.8439919     -0.5210716    
  0.9400000      0.9092172      0.8421320     -0.5159522    
  0.9500000      0.9080270      0.8402559     -0.5119098    
  0.9600000      0.9069823      0.8383570     -0.5083547    
  0.9700000      0.9059632      0.8363925     -0.5039494    
  0.9800000      0.9050735      0.8343931     -0.4995162    
  0.9900000      0.9043847      0.8324182     -0.4964151    
   1.000000      0.9038092      0.8304346     -0.4935347    
   1.010000      0.9033352      0.8284001     -0.4896666    
   1.020000      0.9030144      0.8263679     -0.4859557    
   1.030000      0.9028522      0.8243477     -0.4824011    
   1.040000      0.9028383      0.8223512     -0.4790394    
   1.050000      0.9029489      0.8204114     -0.4767943    
   1.060000      0.9031678      0.8185099     -0.4749030    
   1.070000      0.9035367      0.8166306     -0.4724950    
   1.080000      0.9040577      0.8147938     -0.4698054    
   1.090000      0.9047016      0.8130171     -0.4672515    
   1.100000      0.9054568      0.8113093     -0.4648449    
   1.110000      0.9063295      0.8096705     -0.4625763    
   1.120000      0.9072908      0.8081094     -0.4604366    
   1.130000      0.9083453      0.8066273     -0.4584060    
   1.140000      0.9094266      0.8052210     -0.4568415    
   1.150000      0.9104796      0.8038753     -0.4560115    
   1.160000      0.9115781      0.8025999     -0.4552598    
   1.170000      0.9129174      0.8014536     -0.4531993    
   1.180000      0.9144274      0.8004127     -0.4507864    
   1.190000      0.9159802      0.7994691     -0.4484166    
   1.200000      0.9173919      0.7985613     -0.4469829    
   1.210000      0.9188448      0.7977191     -0.4457369    
   1.220000      0.9202762      0.7969581     -0.4444183    
   1.230000      0.9217201      0.7962598     -0.4432160    
   1.240000      0.9231881      0.7956204     -0.4421193    
   1.250000      0.9246609      0.7950401     -0.4410782    
   1.260000      0.9263116      0.7945897     -0.4393951    
   1.270000      0.9279116      0.7942092     -0.4376113    
   1.280000      0.9295159      0.7938768     -0.4359615    
   1.290000      0.9308490      0.7934487     -0.4355724    
   1.300000      0.9321552      0.7930003     -0.4357308    
   1.310000      0.9333843      0.7926010     -0.4357027    
   1.320000      0.9348027      0.7922816     -0.4354181    
   1.330000      0.9363549      0.7921067     -0.4343041    
   1.340000      0.9378967      0.7919521     -0.4333376    
   1.350000      0.9394325      0.7918145     -0.4325213    
   1.360000      0.9409118      0.7917047     -0.4316893    
   1.370000      0.9423369      0.7916165     -0.4308001    
   1.380000      0.9434756      0.7913504     -0.4312683    
   1.390000      0.9446105      0.7911179     -0.4315538    
   1.400000      0.9460146      0.7910444     -0.4311395    
   1.410000      0.9473743      0.7909841     -0.4307215    
   1.420000      0.9486987      0.7909300     -0.4303384    
   1.430000      0.9500200      0.7908353     -0.4304952    
   1.440000      0.9510344      0.7906049     -0.4312624    
   1.450000      0.9520320      0.7903916     -0.4319108    
   1.460000      0.9532984      0.7903128     -0.4321671    
   1.470000      0.9544744      0.7902537     -0.4321569    
   1.480000      0.9553903      0.7900381     -0.4328984    
   1.490000      0.9563590      0.7897822     -0.4342189    
   1.500000      0.9574383      0.7896523     -0.4348360    
   1.510000      0.9585434      0.7895603     -0.4353069    
   1.520000      0.9595762      0.7894751     -0.4355876    
   1.530000      0.9606593      0.7893553     -0.4364450    
   1.540000      0.9616932      0.7892380     -0.4372070    
   1.550000      0.9627131      0.7891076     -0.4381333    
   1.560000      0.9636965      0.7889745     -0.4390741    
   1.570000      0.9646200      0.7888452     -0.4398084    
   1.580000      0.9655886      0.7886841     -0.4411110    
   1.590000      0.9664831      0.7885326     -0.4420930    
   1.600000      0.9673859      0.7883580     -0.4434428    
   1.610000      0.9682539      0.7881809     -0.4447322    
   1.620000      0.9691020      0.7879939     -0.4461069    
   1.630000      0.9699456      0.7877930     -0.4476661    
   1.640000      0.9706962      0.7875990     -0.4488126    
   1.650000      0.9714010      0.7872384     -0.4512265    
