  0.3800000      0.9529244      0.8939498     -0.6789160    
  0.3900000      0.9525014      0.8921614     -0.6769646    
  0.4000000      0.9520441      0.8904732     -0.6724479    
  0.4100000      0.9517033      0.8889686     -0.6674187    
  0.4200000      0.9511743      0.8874156     -0.6658065    
  0.4300000      0.9511654      0.8858608     -0.6539197    
  0.4400000      0.9499909      0.8840994     -0.6572146    
  0.4500000      0.9493796      0.8825800     -0.6518866    
  0.4600000      0.9488347      0.8810537     -0.6498740    
  0.4700000      0.9475361      0.8795976     -0.6467305    
  0.4800000      0.9464695      0.8781303     -0.6442624    
  0.4900000      0.9456452      0.8767110     -0.6377077    
  0.5000000      0.9444647      0.8751676     -0.6324717    
  0.5100000      0.9432685      0.8738066     -0.6287981    
  0.5200000      0.9421664      0.8723518     -0.6214986    
  0.5300000      0.9407123      0.8710363     -0.6201673    
  0.5400000      0.9392756      0.8695696     -0.6141860    
  0.5500000      0.9376935      0.8681796     -0.6084894    
  0.5600000      0.9359399      0.8667440     -0.6045722    
  0.5700000      0.9345537      0.8651837     -0.5983723    
  0.5800000      0.9329739      0.8636712     -0.5938377    
  0.5900000      0.9313192      0.8621240     -0.5884550    
  0.6000000      0.9296582      0.8605276     -0.5833889    
  0.6100000      0.9279618      0.8588530     -0.5782228    
  0.6200000      0.9262051      0.8571302     -0.5728221    
  0.6300000      0.9245661      0.8553828     -0.5680841    
  0.6400000      0.9229974      0.8535799     -0.5631028    
  0.6500000      0.9214619      0.8516934     -0.5581165    
  0.6600000      0.9198630      0.8497885     -0.5537307    
  0.6700000      0.9183989      0.8478240     -0.5495356    
  0.6799999      0.9170328      0.8458025     -0.5448436    
  0.6900000      0.9157613      0.8437202     -0.5406021    
  0.7000000      0.9146064      0.8415967     -0.5364867    
  0.7100000      0.9135366      0.8394287     -0.5315843    
  0.7200000      0.9126452      0.8372217     -0.5273618    
  0.7300000      0.9119152      0.8349864     -0.5240859    
  0.7400000      0.9112987      0.8327311     -0.5200675    
  0.7500000      0.9108651      0.8304486     -0.5162628    
  0.7600000      0.9106231      0.8281606     -0.5131785    
  0.7700000      0.9105197      0.8258863     -0.5106123    
  0.7800000      0.9106175      0.8236058     -0.5064251    
  0.7900000      0.9108278      0.8213664     -0.5040787    
  0.8000000      0.9112191      0.8191548     -0.5009846    
  0.8099999      0.9117768      0.8169875     -0.4980061    
  0.8200000      0.9123857      0.8148766     -0.4963792    
  0.8300000      0.9131082      0.8128155     -0.4948942    
  0.8400000      0.9139161      0.8108201     -0.4935240    
  0.8500000      0.9148600      0.8088973     -0.4919204    
  0.8600000      0.9160513      0.8070670     -0.4892102    
  0.8700000      0.9173113      0.8053364     -0.4865837    
  0.8800000      0.9186286      0.8036762     -0.4845993    
  0.8900000      0.9198120      0.8020721     -0.4837113    
  0.9000000      0.9212120      0.8005882     -0.4819130    
  0.9100000      0.9227025      0.7992102     -0.4799031    
  0.9200000      0.9239707      0.7978580     -0.4791225    
  0.9300000      0.9254095      0.7965987     -0.4780609    
  0.9400000      0.9269537      0.7954901     -0.4760807    
